"YM_L1";"YM_L2";"YM_L3";"YM_L4";"YM_L5";"YM_L6";"YM_L7";"YM_L8";"YM_L9";"YM_L10";"YM_L11"
1,173647525;0,816652584;-0,171825368;0,647139459;1,039446857;0,66475404;1,072128184;0,751077332;-0,472721294;-0,850620145;-0,99459919
0,144844793;1,173647525;0,816652584;-0,171825368;0,647139459;1,039446857;0,66475404;1,072128184;0,751077332;-0,472721294;-0,850620145
0,474140422;0,144844793;1,173647525;0,816652584;-0,171825368;0,647139459;1,039446857;0,66475404;1,072128184;0,751077332;-0,472721294
0,736937405;0,474140422;0,144844793;1,173647525;0,816652584;-0,171825368;0,647139459;1,039446857;0,66475404;1,072128184;0,751077332
-0,838996301;0,736937405;0,474140422;0,144844793;1,173647525;0,816652584;-0,171825368;0,647139459;1,039446857;0,66475404;1,072128184
-0,944762615;-0,838996301;0,736937405;0,474140422;0,144844793;1,173647525;0,816652584;-0,171825368;0,647139459;1,039446857;0,66475404
1,052428396;-0,944762615;-0,838996301;0,736937405;0,474140422;0,144844793;1,173647525;0,816652584;-0,171825368;0,647139459;1,039446857
1,880674135;1,052428396;-0,944762615;-0,838996301;0,736937405;0,474140422;0,144844793;1,173647525;0,816652584;-0,171825368;0,647139459
0,402557841;1,880674135;1,052428396;-0,944762615;-0,838996301;0,736937405;0,474140422;0,144844793;1,173647525;0,816652584;-0,171825368
-1,224124455;0,402557841;1,880674135;1,052428396;-0,944762615;-0,838996301;0,736937405;0,474140422;0,144844793;1,173647525;0,816652584
-0,369011862;-1,224124455;0,402557841;1,880674135;1,052428396;-0,944762615;-0,838996301;0,736937405;0,474140422;0,144844793;1,173647525
1,473777941;-0,369011862;-1,224124455;0,402557841;1,880674135;1,052428396;-0,944762615;-0,838996301;0,736937405;0,474140422;0,144844793
0,60514044;1,473777941;-0,369011862;-1,224124455;0,402557841;1,880674135;1,052428396;-0,944762615;-0,838996301;0,736937405;0,474140422
-0,272836213;0,60514044;1,473777941;-0,369011862;-1,224124455;0,402557841;1,880674135;1,052428396;-0,944762615;-0,838996301;0,736937405
0,429511768;-0,272836213;0,60514044;1,473777941;-0,369011862;-1,224124455;0,402557841;1,880674135;1,052428396;-0,944762615;-0,838996301
