"YW_L1";"YW_L2";"YW_L3";"YW_L4";"YW_L5";"YW_L6";"YW_L7";"YW_L8";"YW_L9";"YW_L10";"YW_L11"
-2,08590294;-2,008329692;-3,173764368;-2,671763767;-4,899341981;-2,398207284;2,680206032;1,169571418;-1,346152802;-1,852965467;-4,259655906
-3,757158832;-2,08590294;-2,008329692;-3,173764368;-2,671763767;-4,899341981;-2,398207284;2,680206032;1,169571418;-1,346152802;-1,852965467
-0,814027672;-3,757158832;-2,08590294;-2,008329692;-3,173764368;-2,671763767;-4,899341981;-2,398207284;2,680206032;1,169571418;-1,346152802
1,033540462;-0,814027672;-3,757158832;-2,08590294;-2,008329692;-3,173764368;-2,671763767;-4,899341981;-2,398207284;2,680206032;1,169571418
-1,195816266;1,033540462;-0,814027672;-3,757158832;-2,08590294;-2,008329692;-3,173764368;-2,671763767;-4,899341981;-2,398207284;2,680206032
1,045501776;-1,195816266;1,033540462;-0,814027672;-3,757158832;-2,08590294;-2,008329692;-3,173764368;-2,671763767;-4,899341981;-2,398207284
1,615546788;1,045501776;-1,195816266;1,033540462;-0,814027672;-3,757158832;-2,08590294;-2,008329692;-3,173764368;-2,671763767;-4,899341981
-3,465967872;1,615546788;1,045501776;-1,195816266;1,033540462;-0,814027672;-3,757158832;-2,08590294;-2,008329692;-3,173764368;-2,671763767
-6,077434006;-3,465967872;1,615546788;1,045501776;-1,195816266;1,033540462;-0,814027672;-3,757158832;-2,08590294;-2,008329692;-3,173764368
-2,896704706;-6,077434006;-3,465967872;1,615546788;1,045501776;-1,195816266;1,033540462;-0,814027672;-3,757158832;-2,08590294;-2,008329692
-0,145112573;-2,896704706;-6,077434006;-3,465967872;1,615546788;1,045501776;-1,195816266;1,033540462;-0,814027672;-3,757158832;-2,08590294
-3,080755618;-0,145112573;-2,896704706;-6,077434006;-3,465967872;1,615546788;1,045501776;-1,195816266;1,033540462;-0,814027672;-3,757158832
-3,631802443;-3,080755618;-0,145112573;-2,896704706;-6,077434006;-3,465967872;1,615546788;1,045501776;-1,195816266;1,033540462;-0,814027672
-1,157374714;-3,631802443;-3,080755618;-0,145112573;-2,896704706;-6,077434006;-3,465967872;1,615546788;1,045501776;-1,195816266;1,033540462
-1,77468679;-1,157374714;-3,631802443;-3,080755618;-0,145112573;-2,896704706;-6,077434006;-3,465967872;1,615546788;1,045501776;-1,195816266
-2,842034434;-1,77468679;-1,157374714;-3,631802443;-3,080755618;-0,145112573;-2,896704706;-6,077434006;-3,465967872;1,615546788;1,045501776
-0,636032239;-2,842034434;-1,77468679;-1,157374714;-3,631802443;-3,080755618;-0,145112573;-2,896704706;-6,077434006;-3,465967872;1,615546788
