"YN_L1";"YN_L2";"YN_L3";"YN_L4";"YN_L5";"YN_L6";"YN_L7";"YN_L8";"YN_L9";"YN_L10";"YN_L11"
0,699388204;1,542349029;2,24289879;1,60267632;1,555881047;1,760113864;-0,3987294;-1,666578525;-1,169770499;-1,321839484;0,006944931
1,971416849;0,699388204;1,542349029;2,24289879;1,60267632;1,555881047;1,760113864;-0,3987294;-1,666578525;-1,169770499;-1,321839484
1,344083167;1,971416849;0,699388204;1,542349029;2,24289879;1,60267632;1,555881047;1,760113864;-0,3987294;-1,666578525;-1,169770499
0,110113712;1,344083167;1,971416849;0,699388204;1,542349029;2,24289879;1,60267632;1,555881047;1,760113864;-0,3987294;-1,666578525
0,853306712;0,110113712;1,344083167;1,971416849;0,699388204;1,542349029;2,24289879;1,60267632;1,555881047;1,760113864;-0,3987294
0,773622843;0,853306712;0,110113712;1,344083167;1,971416849;0,699388204;1,542349029;2,24289879;1,60267632;1,555881047;1,760113864
2,084385145;0,773622843;0,853306712;0,110113712;1,344083167;1,971416849;0,699388204;1,542349029;2,24289879;1,60267632;1,555881047
3,132811362;2,084385145;0,773622843;0,853306712;0,110113712;1,344083167;1,971416849;0,699388204;1,542349029;2,24289879;1,60267632
0,367359445;3,132811362;2,084385145;0,773622843;0,853306712;0,110113712;1,344083167;1,971416849;0,699388204;1,542349029;2,24289879
-0,608105571;0,367359445;3,132811362;2,084385145;0,773622843;0,853306712;0,110113712;1,344083167;1,971416849;0,699388204;1,542349029
1,554190789;-0,608105571;0,367359445;3,132811362;2,084385145;0,773622843;0,853306712;0,110113712;1,344083167;1,971416849;0,699388204
1,207048677;1,554190789;-0,608105571;0,367359445;3,132811362;2,084385145;0,773622843;0,853306712;0,110113712;1,344083167;1,971416849
0,202065094;1,207048677;1,554190789;-0,608105571;0,367359445;3,132811362;2,084385145;0,773622843;0,853306712;0,110113712;1,344083167
3,297710317;0,202065094;1,207048677;1,554190789;-0,608105571;0,367359445;3,132811362;2,084385145;0,773622843;0,853306712;0,110113712
3,943892042;3,297710317;0,202065094;1,207048677;1,554190789;-0,608105571;0,367359445;3,132811362;2,084385145;0,773622843;0,853306712
2,342060053;3,943892042;3,297710317;0,202065094;1,207048677;1,554190789;-0,608105571;0,367359445;3,132811362;2,084385145;0,773622843
3,690099526;2,342060053;3,943892042;3,297710317;0,202065094;1,207048677;1,554190789;-0,608105571;0,367359445;3,132811362;2,084385145
4,637325663;3,690099526;2,342060053;3,943892042;3,297710317;0,202065094;1,207048677;1,554190789;-0,608105571;0,367359445;3,132811362
4,203768341;4,637325663;3,690099526;2,342060053;3,943892042;3,297710317;0,202065094;1,207048677;1,554190789;-0,608105571;0,367359445
3,544620511;4,203768341;4,637325663;3,690099526;2,342060053;3,943892042;3,297710317;0,202065094;1,207048677;1,554190789;-0,608105571
2,919212691;3,544620511;4,203768341;4,637325663;3,690099526;2,342060053;3,943892042;3,297710317;0,202065094;1,207048677;1,554190789
3,431184632;2,919212691;3,544620511;4,203768341;4,637325663;3,690099526;2,342060053;3,943892042;3,297710317;0,202065094;1,207048677
4,879997661;3,431184632;2,919212691;3,544620511;4,203768341;4,637325663;3,690099526;2,342060053;3,943892042;3,297710317;0,202065094
4,446736494;4,879997661;3,431184632;2,919212691;3,544620511;4,203768341;4,637325663;3,690099526;2,342060053;3,943892042;3,297710317
2,653096138;4,446736494;4,879997661;3,431184632;2,919212691;3,544620511;4,203768341;4,637325663;3,690099526;2,342060053;3,943892042
2,787706357;2,653096138;4,446736494;4,879997661;3,431184632;2,919212691;3,544620511;4,203768341;4,637325663;3,690099526;2,342060053
2,405426182;2,787706357;2,653096138;4,446736494;4,879997661;3,431184632;2,919212691;3,544620511;4,203768341;4,637325663;3,690099526
1,83664731;2,405426182;2,787706357;2,653096138;4,446736494;4,879997661;3,431184632;2,919212691;3,544620511;4,203768341;4,637325663
3,780449556;1,83664731;2,405426182;2,787706357;2,653096138;4,446736494;4,879997661;3,431184632;2,919212691;3,544620511;4,203768341
3,695220504;3,780449556;1,83664731;2,405426182;2,787706357;2,653096138;4,446736494;4,879997661;3,431184632;2,919212691;3,544620511
2,294874351;3,695220504;3,780449556;1,83664731;2,405426182;2,787706357;2,653096138;4,446736494;4,879997661;3,431184632;2,919212691
2,835193646;2,294874351;3,695220504;3,780449556;1,83664731;2,405426182;2,787706357;2,653096138;4,446736494;4,879997661;3,431184632
3,114469811;2,835193646;2,294874351;3,695220504;3,780449556;1,83664731;2,405426182;2,787706357;2,653096138;4,446736494;4,879997661
3,234185423;3,114469811;2,835193646;2,294874351;3,695220504;3,780449556;1,83664731;2,405426182;2,787706357;2,653096138;4,446736494
2,956180775;3,234185423;3,114469811;2,835193646;2,294874351;3,695220504;3,780449556;1,83664731;2,405426182;2,787706357;2,653096138
