"YA_L1";"YA_L2";"YA_L3";"YA_L4";"YA_L5";"YA_L6";"YA_L7";"YA_L8";"YA_L9";"YA_L10";"YA_L11"
-0,578564339;-1,703948413;-0,259291274;1,705355573;1,386994794;1,461713671;0,980339797;0,871825828;0,45349241;0,976233582;1,144468724
-0,785805733;-0,578564339;-1,703948413;-0,259291274;1,705355573;1,386994794;1,461713671;0,980339797;0,871825828;0,45349241;0,976233582
0,382590115;-0,785805733;-0,578564339;-1,703948413;-0,259291274;1,705355573;1,386994794;1,461713671;0,980339797;0,871825828;0,45349241
0,085584413;0,382590115;-0,785805733;-0,578564339;-1,703948413;-0,259291274;1,705355573;1,386994794;1,461713671;0,980339797;0,871825828
-0,481151703;0,085584413;0,382590115;-0,785805733;-0,578564339;-1,703948413;-0,259291274;1,705355573;1,386994794;1,461713671;0,980339797
-0,434793546;-0,481151703;0,085584413;0,382590115;-0,785805733;-0,578564339;-1,703948413;-0,259291274;1,705355573;1,386994794;1,461713671
0,116963232;-0,434793546;-0,481151703;0,085584413;0,382590115;-0,785805733;-0,578564339;-1,703948413;-0,259291274;1,705355573;1,386994794
-0,303663257;0,116963232;-0,434793546;-0,481151703;0,085584413;0,382590115;-0,785805733;-0,578564339;-1,703948413;-0,259291274;1,705355573
0,321936143;-0,303663257;0,116963232;-0,434793546;-0,481151703;0,085584413;0,382590115;-0,785805733;-0,578564339;-1,703948413;-0,259291274
0,213668592;0,321936143;-0,303663257;0,116963232;-0,434793546;-0,481151703;0,085584413;0,382590115;-0,785805733;-0,578564339;-1,703948413
-0,356929329;0,213668592;0,321936143;-0,303663257;0,116963232;-0,434793546;-0,481151703;0,085584413;0,382590115;-0,785805733;-0,578564339
-0,159653674;-0,356929329;0,213668592;0,321936143;-0,303663257;0,116963232;-0,434793546;-0,481151703;0,085584413;0,382590115;-0,785805733
-0,231911322;-0,159653674;-0,356929329;0,213668592;0,321936143;-0,303663257;0,116963232;-0,434793546;-0,481151703;0,085584413;0,382590115
0,749553126;-0,231911322;-0,159653674;-0,356929329;0,213668592;0,321936143;-0,303663257;0,116963232;-0,434793546;-0,481151703;0,085584413
0,615550703;0,749553126;-0,231911322;-0,159653674;-0,356929329;0,213668592;0,321936143;-0,303663257;0,116963232;-0,434793546;-0,481151703
0,498160429;0,615550703;0,749553126;-0,231911322;-0,159653674;-0,356929329;0,213668592;0,321936143;-0,303663257;0,116963232;-0,434793546
0,743339987;0,498160429;0,615550703;0,749553126;-0,231911322;-0,159653674;-0,356929329;0,213668592;0,321936143;-0,303663257;0,116963232
0,283980755;0,743339987;0,498160429;0,615550703;0,749553126;-0,231911322;-0,159653674;-0,356929329;0,213668592;0,321936143;-0,303663257
0,852794951;0,283980755;0,743339987;0,498160429;0,615550703;0,749553126;-0,231911322;-0,159653674;-0,356929329;0,213668592;0,321936143
0,915670253;0,852794951;0,283980755;0,743339987;0,498160429;0,615550703;0,749553126;-0,231911322;-0,159653674;-0,356929329;0,213668592
0,610988877;0,915670253;0,852794951;0,283980755;0,743339987;0,498160429;0,615550703;0,749553126;-0,231911322;-0,159653674;-0,356929329
0,785289943;0,610988877;0,915670253;0,852794951;0,283980755;0,743339987;0,498160429;0,615550703;0,749553126;-0,231911322;-0,159653674
0,297252879;0,785289943;0,610988877;0,915670253;0,852794951;0,283980755;0,743339987;0,498160429;0,615550703;0,749553126;-0,231911322
2,206493254;0,297252879;0,785289943;0,610988877;0,915670253;0,852794951;0,283980755;0,743339987;0,498160429;0,615550703;0,749553126
2,97225262;2,206493254;0,297252879;0,785289943;0,610988877;0,915670253;0,852794951;0,283980755;0,743339987;0,498160429;0,615550703
2,869548829;2,97225262;2,206493254;0,297252879;0,785289943;0,610988877;0,915670253;0,852794951;0,283980755;0,743339987;0,498160429
1,320023783;2,869548829;2,97225262;2,206493254;0,297252879;0,785289943;0,610988877;0,915670253;0,852794951;0,283980755;0,743339987
0,399942757;1,320023783;2,869548829;2,97225262;2,206493254;0,297252879;0,785289943;0,610988877;0,915670253;0,852794951;0,283980755
1,919240846;0,399942757;1,320023783;2,869548829;2,97225262;2,206493254;0,297252879;0,785289943;0,610988877;0,915670253;0,852794951
