"Y";"Y_L1";"Y_L2";"Y_L3";"Y_L4";"Y_L5";"Y_L6";"Y_L7";"Y_L8";"Y_L9";"Y_L10";"Y_L11";"F1";"F1_L1";"F1_L2";"F1_L3";"F1_L4";"F1_L5";"F1_L6";"F1_L7";"F1_L8";"F1_L9";"F1_L10";"F1_L11";"F2";"F2_L1";"F2_L2";"F2_L3";"F2_L4";"F2_L5";"F2_L6";"F2_L7";"F2_L8";"F2_L9";"F2_L10";"F2_L11";"F3";"F3_L1";"F3_L2";"F3_L3";"F3_L4";"F3_L5";"F3_L6";"F3_L7";"F3_L8";"F3_L9";"F3_L10";"F3_L11";"F4";"F4_L1";"F4_L2";"F4_L3";"F4_L4";"F4_L5";"F4_L6";"F4_L7";"F4_L8";"F4_L9";"F4_L10";"F4_L11";"F5";"F5_L1";"F5_L2";"F5_L3";"F5_L4";"F5_L5";"F5_L6";"F5_L7";"F5_L8";"F5_L9";"F5_L10";"F5_L11";"F6";"F6_L1";"F6_L2";"F6_L3";"F6_L4";"F6_L5";"F6_L6";"F6_L7";"F6_L8";"F6_L9";"F6_L10";"F6_L11";"F7";"F7_L1";"F7_L2";"F7_L3";"F7_L4";"F7_L5";"F7_L6";"F7_L7";"F7_L8";"F7_L9";"F7_L10";"F7_L11";"F8";"F8_L1";"F8_L2";"F8_L3";"F8_L4";"F8_L5";"F8_L6";"F8_L7";"F8_L8";"F8_L9";"F8_L10";"F8_L11";"MEU1";"MEU1_L1";"MEU1_L2";"MEU1_L3";"MEU1_L4";"MEU1_L5";"MEU1_L6";"MEU1_L7";"MEU1_L8";"MEU1_L9";"MEU1_L10";"MEU1_L11";"MEU3";"MEU3_L1";"MEU3_L2";"MEU3_L3";"MEU3_L4";"MEU3_L5";"MEU3_L6";"MEU3_L7";"MEU3_L8";"MEU3_L9";"MEU3_L10";"MEU3_L11";"MEU12";"MEU12_L1";"MEU12_L2";"MEU12_L3";"MEU12_L4";"MEU12_L5";"MEU12_L6";"MEU12_L7";"MEU12_L8";"MEU12_L9";"MEU12_L10";"MEU12_L11";"FEU1";"FEU1_L1";"FEU1_L2";"FEU1_L3";"FEU1_L4";"FEU1_L5";"FEU1_L6";"FEU1_L7";"FEU1_L8";"FEU1_L9";"FEU1_L10";"FEU1_L11";"FEU3";"FEU3_L1";"FEU3_L2";"FEU3_L3";"FEU3_L4";"FEU3_L5";"FEU3_L6";"FEU3_L7";"FEU3_L8";"FEU3_L9";"FEU3_L10";"FEU3_L11";"FEU12";"FEU12_L1";"FEU12_L2";"FEU12_L3";"FEU12_L4";"FEU12_L5";"FEU12_L6";"FEU12_L7";"FEU12_L8";"FEU12_L9";"FEU12_L10";"FEU12_L11"
3,577;3,289;3,085;3,014;3,297;3,641;4,296;4,926;5,886;7,074;8,496;8,459;-0,204604218;-0,287053371;-0,289780097;-0,157140075;-0,155811017;-0,392668349;0,01174801;0,138408285;0,145859831;0,430100882;0,79846381;0,742346185;0,935227465;1,285543191;1,398705038;1,567729074;1,485376368;1,781370316;1,768366748;1,804914397;2,130447513;2,182144331;1,544050795;1,790721404;2,79503729;2,432747197;2,256133195;2,10745466;2,286562235;2,248825151;2,192294761;2,087050471;1,805810732;1,792050641;2,394350196;2,035815952;1,52402085;1,614957844;1,674965116;1,621261777;1,597546556;1,588086344;1,794384176;1,974769343;2,063230444;2,067212463;2,094569908;2,262773199;-0,884710123;-0,860144751;-0,962179331;-1,032791811;-0,931246543;-0,709542023;-0,950185832;-0,929254126;-0,892787211;-0,696633281;-0,67827273;-0,785218366;-2,765616348;-2,771117329;-2,77882623;-2,83931761;-2,91676657;-2,90752023;-2,768973724;-2,71306765;-2,544924891;-2,451702661;-2,387832617;-2,39095688;1,070425519;1,105806831;1,208507634;1,135116416;1,131189679;0,962405037;1,096002076;0,863119138;0,968236035;0,885322566;1,048532392;1,203559895;-0,736054463;-0,574812196;-0,502128356;-0,256507778;-0,027531779;0,307754098;0,046535223;0,167722612;-0,079723461;-0,066536318;-0,115794452;-0,305356277;6,851898402;6,760892486;6,689152846;6,637753887;6,598463191;6,578207251;6,573558893;6,581776117;6,597887983;6,62049456;6,652922794;6,685401059;8,447092394;8,353653049;8,282164558;8,229924018;8,192157821;8,173937795;8,173086539;8,184859751;8,20658378;8,235006629;8,273966268;8,30824305;10,274015934;10,21919282;10,178246656;10,148281287;10,127738416;10,119160195;10,1215364;10,132418496;10,149726559;10,171277253;10,196947682;10,21785421;9,410064206;9,388678587;9,364446252;9,32932897;9,298159737;9,281773185;9,271069522;9,266033796;9,27103742;9,264468655;9,257743716;9,230548123;10,190627297;10,170242819;10,149488932;10,123314474;10,101235991;10,089399883;10,082032097;10,078200972;10,081228402;10,075810051;10,070285414;10,050272509;11,356838555;11,348868346;11,341979418;11,335653149;11,3312706;11,329487513;11,32954932;11,330121805;11,331821566;11,331081479;11,329876697;11,325059191
4,049;3,577;3,289;3,085;3,014;3,297;3,641;4,296;4,926;5,886;7,074;8,496;-0,245726225;-0,204604218;-0,287053371;-0,289780097;-0,157140075;-0,155811017;-0,392668349;0,01174801;0,138408285;0,145859831;0,430100882;0,79846381;0,726761582;0,935227465;1,285543191;1,398705038;1,567729074;1,485376368;1,781370316;1,768366748;1,804914397;2,130447513;2,182144331;1,544050795;3,09810474;2,79503729;2,432747197;2,256133195;2,10745466;2,286562235;2,248825151;2,192294761;2,087050471;1,805810732;1,792050641;2,394350196;1,348520427;1,52402085;1,614957844;1,674965116;1,621261777;1,597546556;1,588086344;1,794384176;1,974769343;2,063230444;2,067212463;2,094569908;-0,701862869;-0,884710123;-0,860144751;-0,962179331;-1,032791811;-0,931246543;-0,709542023;-0,950185832;-0,929254126;-0,892787211;-0,696633281;-0,67827273;-2,602178507;-2,765616348;-2,771117329;-2,77882623;-2,83931761;-2,91676657;-2,90752023;-2,768973724;-2,71306765;-2,544924891;-2,451702661;-2,387832617;1,009719614;1,070425519;1,105806831;1,208507634;1,135116416;1,131189679;0,962405037;1,096002076;0,863119138;0,968236035;0,885322566;1,048532392;-0,825201653;-0,736054463;-0,574812196;-0,502128356;-0,256507778;-0,027531779;0,307754098;0,046535223;0,167722612;-0,079723461;-0,066536318;-0,115794452;6,957599853;6,851898402;6,760892486;6,689152846;6,637753887;6,598463191;6,578207251;6,573558893;6,581776117;6,597887983;6,62049456;6,652922794;8,558196248;8,447092394;8,353653049;8,282164558;8,229924018;8,192157821;8,173937795;8,173086539;8,184859751;8,20658378;8,235006629;8,273966268;10,340923818;10,274015934;10,21919282;10,178246656;10,148281287;10,127738416;10,119160195;10,1215364;10,132418496;10,149726559;10,171277253;10,196947682;9,438141379;9,410064206;9,388678587;9,364446252;9,32932897;9,298159737;9,281773185;9,271069522;9,266033796;9,27103742;9,264468655;9,257743716;10,215659714;10,190627297;10,170242819;10,149488932;10,123314474;10,101235991;10,089399883;10,082032097;10,078200972;10,081228402;10,075810051;10,070285414;11,366862667;11,356838555;11,348868346;11,341979418;11,335653149;11,3312706;11,329487513;11,32954932;11,330121805;11,331821566;11,331081479;11,329876697
3,859;4,049;3,577;3,289;3,085;3,014;3,297;3,641;4,296;4,926;5,886;7,074;-0,058194003;-0,245726225;-0,204604218;-0,287053371;-0,289780097;-0,157140075;-0,155811017;-0,392668349;0,01174801;0,138408285;0,145859831;0,430100882;1,436004773;0,726761582;0,935227465;1,285543191;1,398705038;1,567729074;1,485376368;1,781370316;1,768366748;1,804914397;2,130447513;2,182144331;2,125916164;3,09810474;2,79503729;2,432747197;2,256133195;2,10745466;2,286562235;2,248825151;2,192294761;2,087050471;1,805810732;1,792050641;1,474643428;1,348520427;1,52402085;1,614957844;1,674965116;1,621261777;1,597546556;1,588086344;1,794384176;1,974769343;2,063230444;2,067212463;-1,196265889;-0,701862869;-0,884710123;-0,860144751;-0,962179331;-1,032791811;-0,931246543;-0,709542023;-0,950185832;-0,929254126;-0,892787211;-0,696633281;-2,759939702;-2,602178507;-2,765616348;-2,771117329;-2,77882623;-2,83931761;-2,91676657;-2,90752023;-2,768973724;-2,71306765;-2,544924891;-2,451702661;1,097674553;1,009719614;1,070425519;1,105806831;1,208507634;1,135116416;1,131189679;0,962405037;1,096002076;0,863119138;0,968236035;0,885322566;-1,235758653;-0,825201653;-0,736054463;-0,574812196;-0,502128356;-0,256507778;-0,027531779;0,307754098;0,046535223;0,167722612;-0,079723461;-0,066536318;7,082136176;6,957599853;6,851898402;6,760892486;6,689152846;6,637753887;6,598463191;6,578207251;6,573558893;6,581776117;6,597887983;6,62049456;8,688310744;8,558196248;8,447092394;8,353653049;8,282164558;8,229924018;8,192157821;8,173937795;8,173086539;8,184859751;8,20658378;8,235006629;10,418516949;10,340923818;10,274015934;10,21919282;10,178246656;10,148281287;10,127738416;10,119160195;10,1215364;10,132418496;10,149726559;10,171277253;9,473120341;9,438141379;9,410064206;9,388678587;9,364446252;9,32932897;9,298159737;9,281773185;9,271069522;9,266033796;9,27103742;9,264468655;10,247399793;10,215659714;10,190627297;10,170242819;10,149488932;10,123314474;10,101235991;10,089399883;10,082032097;10,078200972;10,081228402;10,075810051;11,380502876;11,366862667;11,356838555;11,348868346;11,341979418;11,335653149;11,3312706;11,329487513;11,32954932;11,330121805;11,331821566;11,331081479
3,917;3,859;4,049;3,577;3,289;3,085;3,014;3,297;3,641;4,296;4,926;5,886;0,17929994;-0,058194003;-0,245726225;-0,204604218;-0,287053371;-0,289780097;-0,157140075;-0,155811017;-0,392668349;0,01174801;0,138408285;0,145859831;1,284370224;1,436004773;0,726761582;0,935227465;1,285543191;1,398705038;1,567729074;1,485376368;1,781370316;1,768366748;1,804914397;2,130447513;2,136791294;2,125916164;3,09810474;2,79503729;2,432747197;2,256133195;2,10745466;2,286562235;2,248825151;2,192294761;2,087050471;1,805810732;1,630676358;1,474643428;1,348520427;1,52402085;1,614957844;1,674965116;1,621261777;1,597546556;1,588086344;1,794384176;1,974769343;2,063230444;-1,298146449;-1,196265889;-0,701862869;-0,884710123;-0,860144751;-0,962179331;-1,032791811;-0,931246543;-0,709542023;-0,950185832;-0,929254126;-0,892787211;-2,64352588;-2,759939702;-2,602178507;-2,765616348;-2,771117329;-2,77882623;-2,83931761;-2,91676657;-2,90752023;-2,768973724;-2,71306765;-2,544924891;0,950867197;1,097674553;1,009719614;1,070425519;1,105806831;1,208507634;1,135116416;1,131189679;0,962405037;1,096002076;0,863119138;0,968236035;-1,349320819;-1,235758653;-0,825201653;-0,736054463;-0,574812196;-0,502128356;-0,256507778;-0,027531779;0,307754098;0,046535223;0,167722612;-0,079723461;7,213245191;7,082136176;6,957599853;6,851898402;6,760892486;6,689152846;6,637753887;6,598463191;6,578207251;6,573558893;6,581776117;6,597887983;8,821516003;8,688310744;8,558196248;8,447092394;8,353653049;8,282164558;8,229924018;8,192157821;8,173937795;8,173086539;8,184859751;8,20658378;10,497049674;10,418516949;10,340923818;10,274015934;10,21919282;10,178246656;10,148281287;10,127738416;10,119160195;10,1215364;10,132418496;10,149726559;9,498273867;9,473120341;9,438141379;9,410064206;9,388678587;9,364446252;9,32932897;9,298159737;9,281773185;9,271069522;9,266033796;9,27103742;10,272221426;10,247399793;10,215659714;10,190627297;10,170242819;10,149488932;10,123314474;10,101235991;10,089399883;10,082032097;10,078200972;10,081228402;11,393696445;11,380502876;11,366862667;11,356838555;11,348868346;11,341979418;11,335653149;11,3312706;11,329487513;11,32954932;11,330121805;11,331821566
4,045;3,917;3,859;4,049;3,577;3,289;3,085;3,014;3,297;3,641;4,296;4,926;0,359206933;0,17929994;-0,058194003;-0,245726225;-0,204604218;-0,287053371;-0,289780097;-0,157140075;-0,155811017;-0,392668349;0,01174801;0,138408285;1,143022659;1,284370224;1,436004773;0,726761582;0,935227465;1,285543191;1,398705038;1,567729074;1,485376368;1,781370316;1,768366748;1,804914397;2,247867417;2,136791294;2,125916164;3,09810474;2,79503729;2,432747197;2,256133195;2,10745466;2,286562235;2,248825151;2,192294761;2,087050471;1,479103653;1,630676358;1,474643428;1,348520427;1,52402085;1,614957844;1,674965116;1,621261777;1,597546556;1,588086344;1,794384176;1,974769343;-1,18851639;-1,298146449;-1,196265889;-0,701862869;-0,884710123;-0,860144751;-0,962179331;-1,032791811;-0,931246543;-0,709542023;-0,950185832;-0,929254126;-2,458444661;-2,64352588;-2,759939702;-2,602178507;-2,765616348;-2,771117329;-2,77882623;-2,83931761;-2,91676657;-2,90752023;-2,768973724;-2,71306765;1,064493902;0,950867197;1,097674553;1,009719614;1,070425519;1,105806831;1,208507634;1,135116416;1,131189679;0,962405037;1,096002076;0,863119138;-1,298268701;-1,349320819;-1,235758653;-0,825201653;-0,736054463;-0,574812196;-0,502128356;-0,256507778;-0,027531779;0,307754098;0,046535223;0,167722612;7,33925731;7,213245191;7,082136176;6,957599853;6,851898402;6,760892486;6,689152846;6,637753887;6,598463191;6,578207251;6,573558893;6,581776117;8,949261348;8,821516003;8,688310744;8,558196248;8,447092394;8,353653049;8,282164558;8,229924018;8,192157821;8,173937795;8,173086539;8,184859751;10,574358264;10,497049674;10,418516949;10,340923818;10,274015934;10,21919282;10,178246656;10,148281287;10,127738416;10,119160195;10,1215364;10,132418496;9,521535229;9,498273867;9,473120341;9,438141379;9,410064206;9,388678587;9,364446252;9,32932897;9,298159737;9,281773185;9,271069522;9,266033796;10,295588282;10,272221426;10,247399793;10,215659714;10,190627297;10,170242819;10,149488932;10,123314474;10,101235991;10,089399883;10,082032097;10,078200972;11,407911947;11,393696445;11,380502876;11,366862667;11,356838555;11,348868346;11,341979418;11,335653149;11,3312706;11,329487513;11,32954932;11,330121805
4,031;4,045;3,917;3,859;4,049;3,577;3,289;3,085;3,014;3,297;3,641;4,296;0,401102083;0,359206933;0,17929994;-0,058194003;-0,245726225;-0,204604218;-0,287053371;-0,289780097;-0,157140075;-0,155811017;-0,392668349;0,01174801;1,422793064;1,143022659;1,284370224;1,436004773;0,726761582;0,935227465;1,285543191;1,398705038;1,567729074;1,485376368;1,781370316;1,768366748;1,736431155;2,247867417;2,136791294;2,125916164;3,09810474;2,79503729;2,432747197;2,256133195;2,10745466;2,286562235;2,248825151;2,192294761;1,536175553;1,479103653;1,630676358;1,474643428;1,348520427;1,52402085;1,614957844;1,674965116;1,621261777;1,597546556;1,588086344;1,794384176;-1,362130047;-1,18851639;-1,298146449;-1,196265889;-0,701862869;-0,884710123;-0,860144751;-0,962179331;-1,032791811;-0,931246543;-0,709542023;-0,950185832;-2,247984838;-2,458444661;-2,64352588;-2,759939702;-2,602178507;-2,765616348;-2,771117329;-2,77882623;-2,83931761;-2,91676657;-2,90752023;-2,768973724;0,941200911;1,064493902;0,950867197;1,097674553;1,009719614;1,070425519;1,105806831;1,208507634;1,135116416;1,131189679;0,962405037;1,096002076;-1,411300301;-1,298268701;-1,349320819;-1,235758653;-0,825201653;-0,736054463;-0,574812196;-0,502128356;-0,256507778;-0,027531779;0,307754098;0,046535223;7,457783894;7,33925731;7,213245191;7,082136176;6,957599853;6,851898402;6,760892486;6,689152846;6,637753887;6,598463191;6,578207251;6,573558893;9,071106399;8,949261348;8,821516003;8,688310744;8,558196248;8,447092394;8,353653049;8,282164558;8,229924018;8,192157821;8,173937795;8,173086539;10,649087568;10,574358264;10,497049674;10,418516949;10,340923818;10,274015934;10,21919282;10,178246656;10,148281287;10,127738416;10,119160195;10,1215364;9,548132434;9,521535229;9,498273867;9,473120341;9,438141379;9,410064206;9,388678587;9,364446252;9,32932897;9,298159737;9,281773185;9,271069522;10,321779734;10,295588282;10,272221426;10,247399793;10,215659714;10,190627297;10,170242819;10,149488932;10,123314474;10,101235991;10,089399883;10,082032097;11,424161979;11,407911947;11,393696445;11,380502876;11,366862667;11,356838555;11,348868346;11,341979418;11,335653149;11,3312706;11,329487513;11,32954932
3,953;4,031;4,045;3,917;3,859;4,049;3,577;3,289;3,085;3,014;3,297;3,641;0,517330155;0,401102083;0,359206933;0,17929994;-0,058194003;-0,245726225;-0,204604218;-0,287053371;-0,289780097;-0,157140075;-0,155811017;-0,392668349;1,122106596;1,422793064;1,143022659;1,284370224;1,436004773;0,726761582;0,935227465;1,285543191;1,398705038;1,567729074;1,485376368;1,781370316;1,758068241;1,736431155;2,247867417;2,136791294;2,125916164;3,09810474;2,79503729;2,432747197;2,256133195;2,10745466;2,286562235;2,248825151;1,510932744;1,536175553;1,479103653;1,630676358;1,474643428;1,348520427;1,52402085;1,614957844;1,674965116;1,621261777;1,597546556;1,588086344;-1,477986149;-1,362130047;-1,18851639;-1,298146449;-1,196265889;-0,701862869;-0,884710123;-0,860144751;-0,962179331;-1,032791811;-0,931246543;-0,709542023;-2,052340065;-2,247984838;-2,458444661;-2,64352588;-2,759939702;-2,602178507;-2,765616348;-2,771117329;-2,77882623;-2,83931761;-2,91676657;-2,90752023;0,834563804;0,941200911;1,064493902;0,950867197;1,097674553;1,009719614;1,070425519;1,105806831;1,208507634;1,135116416;1,131189679;0,962405037;-1,403470435;-1,411300301;-1,298268701;-1,349320819;-1,235758653;-0,825201653;-0,736054463;-0,574812196;-0,502128356;-0,256507778;-0,027531779;0,307754098;7,558707897;7,457783894;7,33925731;7,213245191;7,082136176;6,957599853;6,851898402;6,760892486;6,689152846;6,637753887;6,598463191;6,578207251;9,175415276;9,071106399;8,949261348;8,821516003;8,688310744;8,558196248;8,447092394;8,353653049;8,282164558;8,229924018;8,192157821;8,173937795;10,714695615;10,649087568;10,574358264;10,497049674;10,418516949;10,340923818;10,274015934;10,21919282;10,178246656;10,148281287;10,127738416;10,119160195;9,574170387;9,548132434;9,521535229;9,498273867;9,473120341;9,438141379;9,410064206;9,388678587;9,364446252;9,32932897;9,298159737;9,281773185;10,348438334;10,321779734;10,295588282;10,272221426;10,247399793;10,215659714;10,190627297;10,170242819;10,149488932;10,123314474;10,101235991;10,089399883;11,442035176;11,424161979;11,407911947;11,393696445;11,380502876;11,366862667;11,356838555;11,348868346;11,341979418;11,335653149;11,3312706;11,329487513
4,068;3,953;4,031;4,045;3,917;3,859;4,049;3,577;3,289;3,085;3,014;3,297;0,545387749;0,517330155;0,401102083;0,359206933;0,17929994;-0,058194003;-0,245726225;-0,204604218;-0,287053371;-0,289780097;-0,157140075;-0,155811017;1,053035386;1,122106596;1,422793064;1,143022659;1,284370224;1,436004773;0,726761582;0,935227465;1,285543191;1,398705038;1,567729074;1,485376368;1,991875356;1,758068241;1,736431155;2,247867417;2,136791294;2,125916164;3,09810474;2,79503729;2,432747197;2,256133195;2,10745466;2,286562235;1,543988098;1,510932744;1,536175553;1,479103653;1,630676358;1,474643428;1,348520427;1,52402085;1,614957844;1,674965116;1,621261777;1,597546556;-1,500091976;-1,477986149;-1,362130047;-1,18851639;-1,298146449;-1,196265889;-0,701862869;-0,884710123;-0,860144751;-0,962179331;-1,032791811;-0,931246543;-1,896210045;-2,052340065;-2,247984838;-2,458444661;-2,64352588;-2,759939702;-2,602178507;-2,765616348;-2,771117329;-2,77882623;-2,83931761;-2,91676657;0,648355623;0,834563804;0,941200911;1,064493902;0,950867197;1,097674553;1,009719614;1,070425519;1,105806831;1,208507634;1,135116416;1,131189679;-1,648348115;-1,403470435;-1,411300301;-1,298268701;-1,349320819;-1,235758653;-0,825201653;-0,736054463;-0,574812196;-0,502128356;-0,256507778;-0,027531779;7,635788726;7,558707897;7,457783894;7,33925731;7,213245191;7,082136176;6,957599853;6,851898402;6,760892486;6,689152846;6,637753887;6,598463191;9,26028401;9,175415276;9,071106399;8,949261348;8,821516003;8,688310744;8,558196248;8,447092394;8,353653049;8,282164558;8,229924018;8,192157821;10,770955682;10,714695615;10,649087568;10,574358264;10,497049674;10,418516949;10,340923818;10,274015934;10,21919282;10,178246656;10,148281287;10,127738416;9,603284469;9,574170387;9,548132434;9,521535229;9,498273867;9,473120341;9,438141379;9,410064206;9,388678587;9,364446252;9,32932897;9,298159737;10,378515424;10,348438334;10,321779734;10,295588282;10,272221426;10,247399793;10,215659714;10,190627297;10,170242819;10,149488932;10,123314474;10,101235991;11,462043268;11,442035176;11,424161979;11,407911947;11,393696445;11,380502876;11,366862667;11,356838555;11,348868346;11,341979418;11,335653149;11,3312706
4,121;4,068;3,953;4,031;4,045;3,917;3,859;4,049;3,577;3,289;3,085;3,014;0,678114936;0,545387749;0,517330155;0,401102083;0,359206933;0,17929994;-0,058194003;-0,245726225;-0,204604218;-0,287053371;-0,289780097;-0,157140075;1,081684227;1,053035386;1,122106596;1,422793064;1,143022659;1,284370224;1,436004773;0,726761582;0,935227465;1,285543191;1,398705038;1,567729074;1,991568928;1,991875356;1,758068241;1,736431155;2,247867417;2,136791294;2,125916164;3,09810474;2,79503729;2,432747197;2,256133195;2,10745466;1,461735989;1,543988098;1,510932744;1,536175553;1,479103653;1,630676358;1,474643428;1,348520427;1,52402085;1,614957844;1,674965116;1,621261777;-1,33193033;-1,500091976;-1,477986149;-1,362130047;-1,18851639;-1,298146449;-1,196265889;-0,701862869;-0,884710123;-0,860144751;-0,962179331;-1,032791811;-1,678061299;-1,896210045;-2,052340065;-2,247984838;-2,458444661;-2,64352588;-2,759939702;-2,602178507;-2,765616348;-2,771117329;-2,77882623;-2,83931761;0,48597741;0,648355623;0,834563804;0,941200911;1,064493902;0,950867197;1,097674553;1,009719614;1,070425519;1,105806831;1,208507634;1,135116416;-1,50861833;-1,648348115;-1,403470435;-1,411300301;-1,298268701;-1,349320819;-1,235758653;-0,825201653;-0,736054463;-0,574812196;-0,502128356;-0,256507778;7,693815577;7,635788726;7,558707897;7,457783894;7,33925731;7,213245191;7,082136176;6,957599853;6,851898402;6,760892486;6,689152846;6,637753887;9,3258548;9,26028401;9,175415276;9,071106399;8,949261348;8,821516003;8,688310744;8,558196248;8,447092394;8,353653049;8,282164558;8,229924018;10,815829307;10,770955682;10,714695615;10,649087568;10,574358264;10,497049674;10,418516949;10,340923818;10,274015934;10,21919282;10,178246656;10,148281287;9,661755758;9,603284469;9,574170387;9,548132434;9,521535229;9,498273867;9,473120341;9,438141379;9,410064206;9,388678587;9,364446252;9,32932897;10,431123213;10,378515424;10,348438334;10,321779734;10,295588282;10,272221426;10,247399793;10,215659714;10,190627297;10,170242819;10,149488932;10,123314474;11,488398401;11,462043268;11,442035176;11,424161979;11,407911947;11,393696445;11,380502876;11,366862667;11,356838555;11,348868346;11,341979418;11,335653149
4,481;4,121;4,068;3,953;4,031;4,045;3,917;3,859;4,049;3,577;3,289;3,085;0,929789752;0,678114936;0,545387749;0,517330155;0,401102083;0,359206933;0,17929994;-0,058194003;-0,245726225;-0,204604218;-0,287053371;-0,289780097;0,80479057;1,081684227;1,053035386;1,122106596;1,422793064;1,143022659;1,284370224;1,436004773;0,726761582;0,935227465;1,285543191;1,398705038;2,140134417;1,991568928;1,991875356;1,758068241;1,736431155;2,247867417;2,136791294;2,125916164;3,09810474;2,79503729;2,432747197;2,256133195;1,376338511;1,461735989;1,543988098;1,510932744;1,536175553;1,479103653;1,630676358;1,474643428;1,348520427;1,52402085;1,614957844;1,674965116;-1,453147868;-1,33193033;-1,500091976;-1,477986149;-1,362130047;-1,18851639;-1,298146449;-1,196265889;-0,701862869;-0,884710123;-0,860144751;-0,962179331;-1,617007419;-1,678061299;-1,896210045;-2,052340065;-2,247984838;-2,458444661;-2,64352588;-2,759939702;-2,602178507;-2,765616348;-2,771117329;-2,77882623;0,292996326;0,48597741;0,648355623;0,834563804;0,941200911;1,064493902;0,950867197;1,097674553;1,009719614;1,070425519;1,105806831;1,208507634;-1,429973782;-1,50861833;-1,648348115;-1,403470435;-1,411300301;-1,298268701;-1,349320819;-1,235758653;-0,825201653;-0,736054463;-0,574812196;-0,502128356;7,741943352;7,693815577;7,635788726;7,558707897;7,457783894;7,33925731;7,213245191;7,082136176;6,957599853;6,851898402;6,760892486;6,689152846;9,379778305;9,3258548;9,26028401;9,175415276;9,071106399;8,949261348;8,821516003;8,688310744;8,558196248;8,447092394;8,353653049;8,282164558;10,851478614;10,815829307;10,770955682;10,714695615;10,649087568;10,574358264;10,497049674;10,418516949;10,340923818;10,274015934;10,21919282;10,178246656;9,725632248;9,661755758;9,603284469;9,574170387;9,548132434;9,521535229;9,498273867;9,473120341;9,438141379;9,410064206;9,388678587;9,364446252;10,487891823;10,431123213;10,378515424;10,348438334;10,321779734;10,295588282;10,272221426;10,247399793;10,215659714;10,190627297;10,170242819;10,149488932;11,515463362;11,488398401;11,462043268;11,442035176;11,424161979;11,407911947;11,393696445;11,380502876;11,366862667;11,356838555;11,348868346;11,341979418
4,674;4,481;4,121;4,068;3,953;4,031;4,045;3,917;3,859;4,049;3,577;3,289;1,058344371;0,929789752;0,678114936;0,545387749;0,517330155;0,401102083;0,359206933;0,17929994;-0,058194003;-0,245726225;-0,204604218;-0,287053371;1,237518472;0,80479057;1,081684227;1,053035386;1,122106596;1,422793064;1,143022659;1,284370224;1,436004773;0,726761582;0,935227465;1,285543191;1,793439675;2,140134417;1,991568928;1,991875356;1,758068241;1,736431155;2,247867417;2,136791294;2,125916164;3,09810474;2,79503729;2,432747197;1,244753052;1,376338511;1,461735989;1,543988098;1,510932744;1,536175553;1,479103653;1,630676358;1,474643428;1,348520427;1,52402085;1,614957844;-1,471085982;-1,453147868;-1,33193033;-1,500091976;-1,477986149;-1,362130047;-1,18851639;-1,298146449;-1,196265889;-0,701862869;-0,884710123;-0,860144751;-1,461584949;-1,617007419;-1,678061299;-1,896210045;-2,052340065;-2,247984838;-2,458444661;-2,64352588;-2,759939702;-2,602178507;-2,765616348;-2,771117329;0,42987678;0,292996326;0,48597741;0,648355623;0,834563804;0,941200911;1,064493902;0,950867197;1,097674553;1,009719614;1,070425519;1,105806831;-1,29782889;-1,429973782;-1,50861833;-1,648348115;-1,403470435;-1,411300301;-1,298268701;-1,349320819;-1,235758653;-0,825201653;-0,736054463;-0,574812196;7,770073579;7,741943352;7,693815577;7,635788726;7,558707897;7,457783894;7,33925731;7,213245191;7,082136176;6,957599853;6,851898402;6,760892486;9,413456282;9,379778305;9,3258548;9,26028401;9,175415276;9,071106399;8,949261348;8,821516003;8,688310744;8,558196248;8,447092394;8,353653049;10,874800726;10,851478614;10,815829307;10,770955682;10,714695615;10,649087568;10,574358264;10,497049674;10,418516949;10,340923818;10,274015934;10,21919282;9,812830715;9,725632248;9,661755758;9,603284469;9,574170387;9,548132434;9,521535229;9,498273867;9,473120341;9,438141379;9,410064206;9,388678587;10,561258779;10,487891823;10,431123213;10,378515424;10,348438334;10,321779734;10,295588282;10,272221426;10,247399793;10,215659714;10,190627297;10,170242819;11,545838961;11,515463362;11,488398401;11,462043268;11,442035176;11,424161979;11,407911947;11,393696445;11,380502876;11,366862667;11,356838555;11,348868346
